date,latitude,longitude,township,timezone,summary,precipProbability,precipIntensity,precipAccumulation,windSpeed,icon,windBearing,windGust,temperatureMin,temperatureMax
2025-05-15,16.2929,95.3948,Bogale,Asia/Rangoon,Rain and a thunderstorm,1.0,1.73,1.73,9.2,rain,153,17.3,75,84
2025-05-16,16.2929,95.3948,Bogale,Asia/Rangoon,Rain at times,0.93,0.47,0.47,10.4,rain,184,20.7,76,85
2025-05-17,16.2929,95.3948,Bogale,Asia/Rangoon,Occasional rain,0.95,0.66,0.66,8.1,rain,189,23.0,78,88
2025-05-18,16.2929,95.3948,Bogale,Asia/Rangoon,Cloudy with a little rain,0.81,0.12,0.12,6.9,rain,137,19.6,78,86
2025-05-19,16.2929,95.3948,Bogale,Asia/Rangoon,Periods of rain,0.91,0.55,0.55,6.9,rain,178,19.6,78,90
2025-05-20,16.2929,95.3948,Bogale,Asia/Rangoon,Periods of rain,0.65,0.61,0.61,6.9,rain,213,13.8,79,91
2025-05-21,16.2929,95.3948,Bogale,Asia/Rangoon,Periods of rain,0.6,0.19,0.19,3.5,rain,166,12.7,79,89
2025-05-22,16.2929,95.3948,Bogale,Asia/Rangoon,Rain and a thunderstorm,0.66,0.71,0.71,3.5,rain,166,13.8,78,90
2025-05-23,16.2929,95.3948,Bogale,Asia/Rangoon,Rain and a thunderstorm,0.65,0.26,0.26,4.6,rain,197,13.8,79,90
2025-05-24,16.2929,95.3948,Bogale,Asia/Rangoon,Rain,0.75,0.56,0.56,4.6,rain,178,12.7,78,86
2025-05-15,17.2537,95.5944,Danubyu,Asia/Rangoon,"Morning t-storms, then rain",1.0,0.2,0.2,10.4,thunderstorm,108,17.3,74,84
2025-05-16,17.2537,95.5944,Danubyu,Asia/Rangoon,Occasional rain,0.98,0.84,0.84,10.4,rain,148,27.6,75,85
2025-05-17,17.2537,95.5944,Danubyu,Asia/Rangoon,Occasional rain,0.91,0.34,0.34,6.9,rain,130,19.6,77,87
2025-05-18,17.2537,95.5944,Danubyu,Asia/Rangoon,A bit of afternoon rain,0.64,0.1,0.1,8.1,rain,147,19.6,77,87
2025-05-19,17.2537,95.5944,Danubyu,Asia/Rangoon,Periods of rain,0.96,1.12,1.12,6.9,rain,188,21.9,77,90
2025-05-20,17.2537,95.5944,Danubyu,Asia/Rangoon,Periods of rain,0.74,0.61,0.61,6.9,rain,222,20.7,78,94
2025-05-21,17.2537,95.5944,Danubyu,Asia/Rangoon,Periods of rain,0.61,0.31,0.31,4.6,rain,158,15.0,80,91
2025-05-22,17.2537,95.5944,Danubyu,Asia/Rangoon,Rain in the afternoon,0.75,0.6,0.6,4.6,rain,172,13.8,79,92
2025-05-23,17.2537,95.5944,Danubyu,Asia/Rangoon,Periods of rain,0.71,1.07,1.07,4.6,rain,177,12.7,80,91
2025-05-24,17.2537,95.5944,Danubyu,Asia/Rangoon,Rain,0.75,0.3,0.3,4.6,rain,162,16.1,77,90
2025-05-15,16.4102,95.8871,Dedaye,Asia/Rangoon,Rain and a thunderstorm,1.0,1.36,1.36,8.1,rain,157,19.6,76,83
2025-05-16,16.4102,95.8871,Dedaye,Asia/Rangoon,Occasional rain,0.93,0.48,0.48,10.4,rain,176,21.9,76,84
2025-05-17,16.4102,95.8871,Dedaye,Asia/Rangoon,Cloudy with a little rain,0.86,0.38,0.38,8.1,rain,188,24.2,78,87
2025-05-18,16.4102,95.8871,Dedaye,Asia/Rangoon,Periods of rain,0.91,0.36,0.36,5.8,rain,150,18.4,78,88
2025-05-19,16.4102,95.8871,Dedaye,Asia/Rangoon,Rain in the afternoon,0.82,0.56,0.56,6.9,rain,176,19.6,78,88
2025-05-20,16.4102,95.8871,Dedaye,Asia/Rangoon,Periods of rain,0.62,0.4,0.4,6.9,rain,203,16.1,79,91
2025-05-21,16.4102,95.8871,Dedaye,Asia/Rangoon,Periods of rain,0.6,0.18,0.18,3.5,rain,170,17.3,80,90
2025-05-22,16.4102,95.8871,Dedaye,Asia/Rangoon,Rain in the afternoon,0.71,0.25,0.25,4.6,rain,169,16.1,79,91
2025-05-23,16.4102,95.8871,Dedaye,Asia/Rangoon,Rain and a thunderstorm,0.65,0.55,0.55,4.6,rain,169,17.3,81,90
2025-05-24,16.4102,95.8871,Dedaye,Asia/Rangoon,Periods of rain and a t-storm,0.65,0.41,0.41,5.8,rain,185,17.3,79,89
2025-05-15,16.8974,95.1782,Einme,Asia/Rangoon,"Morning t-storms, then rain",1.0,0.2,0.2,10.4,thunderstorm,108,17.3,74,84
2025-05-16,16.8974,95.1782,Einme,Asia/Rangoon,Occasional rain,0.98,0.84,0.84,10.4,rain,148,27.6,75,85
2025-05-17,16.8974,95.1782,Einme,Asia/Rangoon,Occasional rain,0.91,0.34,0.34,6.9,rain,130,19.6,77,87
2025-05-18,16.8974,95.1782,Einme,Asia/Rangoon,A bit of afternoon rain,0.64,0.1,0.1,8.1,rain,147,19.6,77,87
2025-05-19,16.8974,95.1782,Einme,Asia/Rangoon,Periods of rain,0.96,1.12,1.12,6.9,rain,188,21.9,77,90
2025-05-20,16.8974,95.1782,Einme,Asia/Rangoon,Periods of rain,0.74,0.61,0.61,6.9,rain,222,20.7,78,94
2025-05-21,16.8974,95.1782,Einme,Asia/Rangoon,Periods of rain,0.61,0.31,0.31,4.6,rain,158,15.0,80,91
2025-05-22,16.8974,95.1782,Einme,Asia/Rangoon,Rain in the afternoon,0.75,0.6,0.6,4.6,rain,172,13.8,79,92
2025-05-23,16.8974,95.1782,Einme,Asia/Rangoon,Periods of rain,0.71,1.07,1.07,4.6,rain,177,12.7,80,91
2025-05-24,16.8974,95.1782,Einme,Asia/Rangoon,Rain,0.75,0.3,0.3,4.6,rain,162,16.1,77,90
2025-05-15,17.5604,95.4821,Hinthada,Asia/Rangoon,Breezy with rain,0.94,0.19,0.19,10.4,rain,116,19.6,74,84
2025-05-16,17.5604,95.4821,Hinthada,Asia/Rangoon,Occasional rain,0.97,0.62,0.62,11.5,rain,123,24.2,75,84
2025-05-17,17.5604,95.4821,Hinthada,Asia/Rangoon,Occasional rain,0.97,0.78,0.78,6.9,rain,138,19.6,76,87
2025-05-18,17.5604,95.4821,Hinthada,Asia/Rangoon,Cloudy with a little rain,0.83,0.11,0.11,8.1,rain,164,19.6,76,87
2025-05-19,17.5604,95.4821,Hinthada,Asia/Rangoon,"Afternoon rain, some heavy",0.98,0.86,0.86,6.9,rain,192,16.1,78,90
2025-05-20,17.5604,95.4821,Hinthada,Asia/Rangoon,Occasional afternoon rain,0.73,0.33,0.33,9.2,sprinkles,216,17.3,79,96
2025-05-21,17.5604,95.4821,Hinthada,Asia/Rangoon,Periods of rain,0.62,0.27,0.27,4.6,rain,176,12.7,80,93
2025-05-22,17.5604,95.4821,Hinthada,Asia/Rangoon,A little afternoon rain,0.59,0.11,0.11,5.8,rain,174,17.3,79,94
2025-05-23,17.5604,95.4821,Hinthada,Asia/Rangoon,Rain and a thunderstorm,0.65,0.41,0.41,4.6,rain,192,13.8,80,92
2025-05-24,17.5604,95.4821,Hinthada,Asia/Rangoon,Periods of rain,0.7,0.57,0.57,4.6,rain,176,13.8,80,92
2025-05-15,17.6506,95.4566,Hinthada,Asia/Rangoon,Breezy with rain,0.94,0.19,0.19,10.4,rain,116,19.6,74,84
2025-05-16,17.6506,95.4566,Hinthada,Asia/Rangoon,Occasional rain,0.97,0.62,0.62,11.5,rain,123,24.2,75,84
2025-05-17,17.6506,95.4566,Hinthada,Asia/Rangoon,Occasional rain,0.97,0.78,0.78,6.9,rain,138,19.6,76,87
2025-05-18,17.6506,95.4566,Hinthada,Asia/Rangoon,Cloudy with a little rain,0.83,0.11,0.11,8.1,rain,164,19.6,76,87
2025-05-19,17.6506,95.4566,Hinthada,Asia/Rangoon,"Afternoon rain, some heavy",0.98,0.86,0.86,6.9,rain,192,16.1,78,90
2025-05-20,17.6506,95.4566,Hinthada,Asia/Rangoon,Occasional afternoon rain,0.73,0.33,0.33,9.2,sprinkles,216,17.3,79,96
2025-05-21,17.6506,95.4566,Hinthada,Asia/Rangoon,Periods of rain,0.62,0.27,0.27,4.6,rain,176,12.7,80,93
2025-05-22,17.6506,95.4566,Hinthada,Asia/Rangoon,A little afternoon rain,0.59,0.11,0.11,5.8,rain,174,17.3,79,94
2025-05-23,17.6506,95.4566,Hinthada,Asia/Rangoon,Rain and a thunderstorm,0.65,0.41,0.41,4.6,rain,192,13.8,80,92
2025-05-24,17.6506,95.4566,Hinthada,Asia/Rangoon,Periods of rain,0.7,0.57,0.57,4.6,rain,176,13.8,80,92
2025-05-15,17.6415,95.3057,Hinthada,Asia/Rangoon,Breezy with rain,0.94,0.19,0.19,10.4,rain,116,19.6,74,84
2025-05-16,17.6415,95.3057,Hinthada,Asia/Rangoon,Occasional rain,0.97,0.62,0.62,11.5,rain,123,24.2,75,84
2025-05-17,17.6415,95.3057,Hinthada,Asia/Rangoon,Occasional rain,0.97,0.78,0.78,6.9,rain,138,19.6,76,87
2025-05-18,17.6415,95.3057,Hinthada,Asia/Rangoon,Cloudy with a little rain,0.83,0.11,0.11,8.1,rain,164,19.6,76,87
2025-05-19,17.6415,95.3057,Hinthada,Asia/Rangoon,"Afternoon rain, some heavy",0.98,0.86,0.86,6.9,rain,192,16.1,78,90
2025-05-20,17.6415,95.3057,Hinthada,Asia/Rangoon,Occasional afternoon rain,0.73,0.33,0.33,9.2,sprinkles,216,17.3,79,96
2025-05-21,17.6415,95.3057,Hinthada,Asia/Rangoon,Periods of rain,0.62,0.27,0.27,4.6,rain,176,12.7,80,93
2025-05-22,17.6415,95.3057,Hinthada,Asia/Rangoon,A little afternoon rain,0.59,0.11,0.11,5.8,rain,174,17.3,79,94
2025-05-23,17.6415,95.3057,Hinthada,Asia/Rangoon,Rain and a thunderstorm,0.65,0.41,0.41,4.6,rain,192,13.8,80,92
2025-05-24,17.6415,95.3057,Hinthada,Asia/Rangoon,Periods of rain,0.7,0.57,0.57,4.6,rain,176,13.8,80,92
2025-05-15,17.9707,95.2602,Ingapu,Asia/Rangoon,Rain,1.0,0.26,0.26,9.2,rain,128,20.7,73,84
2025-05-16,17.9707,95.2602,Ingapu,Asia/Rangoon,Occasional rain,0.96,0.56,0.56,9.2,rain,124,24.2,75,82
2025-05-17,17.9707,95.2602,Ingapu,Asia/Rangoon,Occasional rain,0.91,0.43,0.43,6.9,rain,156,18.4,75,83
2025-05-18,17.9707,95.2602,Ingapu,Asia/Rangoon,Cloudy and becoming rainy,0.92,0.39,0.39,8.1,rain,177,19.6,76,87
2025-05-19,17.9707,95.2602,Ingapu,Asia/Rangoon,Periods of rain,0.91,0.35,0.35,6.9,rain,201,15.0,77,89
2025-05-20,17.9707,95.2602,Ingapu,Asia/Rangoon,A little afternoon rain,0.6,0.14,0.14,8.1,rain,207,19.6,78,96
2025-05-21,17.9707,95.2602,Ingapu,Asia/Rangoon,Some rain and a thunderstorm,0.58,0.44,0.44,5.8,rain,178,15.0,80,94
2025-05-22,17.9707,95.2602,Ingapu,Asia/Rangoon,Occasional afternoon rain,0.56,0.06,0.06,6.9,rain,177,19.6,79,93
2025-05-23,17.9707,95.2602,Ingapu,Asia/Rangoon,Periods of rain,0.6,0.22,0.22,6.9,rain,185,17.3,79,92
2025-05-24,17.9707,95.2602,Ingapu,Asia/Rangoon,Periods of rain,0.61,0.28,0.28,4.6,rain,176,12.7,78,92
2025-05-15,17.8084,95.27,Ingapu,Asia/Rangoon,Rain,1.0,0.26,0.26,9.2,rain,128,20.7,73,84
2025-05-16,17.8084,95.27,Ingapu,Asia/Rangoon,Occasional rain,0.96,0.56,0.56,9.2,rain,124,24.2,75,82
2025-05-17,17.8084,95.27,Ingapu,Asia/Rangoon,Occasional rain,0.91,0.43,0.43,6.9,rain,156,18.4,75,83
2025-05-18,17.8084,95.27,Ingapu,Asia/Rangoon,Cloudy and becoming rainy,0.92,0.39,0.39,8.1,rain,177,19.6,76,87
2025-05-19,17.8084,95.27,Ingapu,Asia/Rangoon,Periods of rain,0.91,0.35,0.35,6.9,rain,201,15.0,77,89
2025-05-20,17.8084,95.27,Ingapu,Asia/Rangoon,A little afternoon rain,0.6,0.14,0.14,8.1,rain,207,19.6,78,96
2025-05-21,17.8084,95.27,Ingapu,Asia/Rangoon,Some rain and a thunderstorm,0.58,0.44,0.44,5.8,rain,178,15.0,80,94
2025-05-22,17.8084,95.27,Ingapu,Asia/Rangoon,Occasional afternoon rain,0.56,0.06,0.06,6.9,rain,177,19.6,79,93
2025-05-23,17.8084,95.27,Ingapu,Asia/Rangoon,Periods of rain,0.6,0.22,0.22,6.9,rain,185,17.3,79,92
2025-05-24,17.8084,95.27,Ingapu,Asia/Rangoon,Periods of rain,0.61,0.28,0.28,4.6,rain,176,12.7,78,92
2025-05-15,17.9031,95.2277,Ingapu,Asia/Rangoon,Rain,1.0,0.26,0.26,9.2,rain,128,20.7,73,84
2025-05-16,17.9031,95.2277,Ingapu,Asia/Rangoon,Occasional rain,0.96,0.56,0.56,9.2,rain,124,24.2,75,82
2025-05-17,17.9031,95.2277,Ingapu,Asia/Rangoon,Occasional rain,0.91,0.43,0.43,6.9,rain,156,18.4,75,83
2025-05-18,17.9031,95.2277,Ingapu,Asia/Rangoon,Cloudy and becoming rainy,0.92,0.39,0.39,8.1,rain,177,19.6,76,87
2025-05-19,17.9031,95.2277,Ingapu,Asia/Rangoon,Periods of rain,0.91,0.35,0.35,6.9,rain,201,15.0,77,89
2025-05-20,17.9031,95.2277,Ingapu,Asia/Rangoon,A little afternoon rain,0.6,0.14,0.14,8.1,rain,207,19.6,78,96
2025-05-21,17.9031,95.2277,Ingapu,Asia/Rangoon,Some rain and a thunderstorm,0.58,0.44,0.44,5.8,rain,178,15.0,80,94
2025-05-22,17.9031,95.2277,Ingapu,Asia/Rangoon,Occasional afternoon rain,0.56,0.06,0.06,6.9,rain,177,19.6,79,93
2025-05-23,17.9031,95.2277,Ingapu,Asia/Rangoon,Periods of rain,0.6,0.22,0.22,6.9,rain,185,17.3,79,92
2025-05-24,17.9031,95.2277,Ingapu,Asia/Rangoon,Periods of rain,0.61,0.28,0.28,4.6,rain,176,12.7,78,92
2025-05-15,16.9335,94.8941,Kangyidaunt,Asia/Rangoon,Afternoon rain,1.0,0.28,0.28,6.9,thunderstorm,109,18.4,74,84
2025-05-16,16.9335,94.8941,Kangyidaunt,Asia/Rangoon,Occasional rain,0.97,0.64,0.64,8.1,rain,169,24.2,75,84
2025-05-17,16.9335,94.8941,Kangyidaunt,Asia/Rangoon,Periods of rain,0.91,0.44,0.44,5.8,rain,156,17.3,77,87
2025-05-18,16.9335,94.8941,Kangyidaunt,Asia/Rangoon,Rain in the afternoon,0.77,0.17,0.17,5.8,rain,131,17.3,76,88
2025-05-19,16.9335,94.8941,Kangyidaunt,Asia/Rangoon,Periods of rain,0.95,1.06,1.06,5.8,rain,193,18.4,77,88
2025-05-20,16.9335,94.8941,Kangyidaunt,Asia/Rangoon,Heavy rain developing,0.85,0.65,0.65,6.9,rain,231,15.0,79,92
2025-05-21,16.9335,94.8941,Kangyidaunt,Asia/Rangoon,Rain and a thunderstorm,0.65,0.24,0.24,3.5,rain,155,11.5,80,91
2025-05-22,16.9335,94.8941,Kangyidaunt,Asia/Rangoon,Periods of rain,0.65,0.61,0.61,5.8,rain,179,16.1,79,90
2025-05-23,16.9335,94.8941,Kangyidaunt,Asia/Rangoon,Rain in the afternoon,0.75,0.54,0.54,4.6,rain,182,13.8,80,90
2025-05-24,16.9335,94.8941,Kangyidaunt,Asia/Rangoon,Periods of rain,0.65,0.31,0.31,3.5,rain,178,13.8,79,89
2025-05-15,16.4463,95.7256,Kyaiklat,Asia/Rangoon,Rain and a thunderstorm,1.0,1.36,1.36,8.1,rain,157,19.6,76,83
2025-05-16,16.4463,95.7256,Kyaiklat,Asia/Rangoon,Occasional rain,0.93,0.48,0.48,10.4,rain,176,21.9,76,84
2025-05-17,16.4463,95.7256,Kyaiklat,Asia/Rangoon,Cloudy with a little rain,0.86,0.38,0.38,8.1,rain,188,24.2,78,87
2025-05-18,16.4463,95.7256,Kyaiklat,Asia/Rangoon,Periods of rain,0.91,0.36,0.36,5.8,rain,150,18.4,78,88
2025-05-19,16.4463,95.7256,Kyaiklat,Asia/Rangoon,Rain in the afternoon,0.82,0.56,0.56,6.9,rain,176,19.6,78,88
2025-05-20,16.4463,95.7256,Kyaiklat,Asia/Rangoon,Periods of rain,0.62,0.4,0.4,6.9,rain,203,16.1,79,91
2025-05-21,16.4463,95.7256,Kyaiklat,Asia/Rangoon,Periods of rain,0.6,0.18,0.18,3.5,rain,170,17.3,80,90
2025-05-22,16.4463,95.7256,Kyaiklat,Asia/Rangoon,Rain in the afternoon,0.71,0.25,0.25,4.6,rain,169,16.1,79,91
2025-05-23,16.4463,95.7256,Kyaiklat,Asia/Rangoon,Rain and a thunderstorm,0.65,0.55,0.55,4.6,rain,169,17.3,81,90
2025-05-24,16.4463,95.7256,Kyaiklat,Asia/Rangoon,Periods of rain and a t-storm,0.65,0.41,0.41,5.8,rain,185,17.3,79,89
2025-05-15,18.2999,95.1461,Kyangin,Asia/Rangoon,A little afternoon rain,0.75,0.3,0.3,9.2,sprinkles,144,24.2,78,87
2025-05-16,18.2999,95.1461,Kyangin,Asia/Rangoon,A little afternoon rain,0.65,0.15,0.15,8.1,thunderstorm,122,24.2,77,82
2025-05-17,18.2999,95.1461,Kyangin,Asia/Rangoon,A little afternoon rain,0.64,0.08,0.08,9.2,rain,150,19.6,77,84
2025-05-18,18.2999,95.1461,Kyangin,Asia/Rangoon,Periods of rain,0.91,0.35,0.35,8.1,rain,161,24.2,77,91
2025-05-19,18.2999,95.1461,Kyangin,Asia/Rangoon,A little afternoon rain,0.64,0.1,0.1,5.8,rain,190,17.3,78,93
2025-05-20,18.2999,95.1461,Kyangin,Asia/Rangoon,Hot with periods of rain,0.61,0.32,0.32,5.8,rain,174,18.4,79,101
2025-05-21,18.2999,95.1461,Kyangin,Asia/Rangoon,A little afternoon rain,0.55,0.02,0.02,5.8,rain,165,17.3,80,95
2025-05-22,18.2999,95.1461,Kyangin,Asia/Rangoon,A little afternoon rain,0.56,0.06,0.06,5.8,rain,177,17.3,79,94
2025-05-23,18.2999,95.1461,Kyangin,Asia/Rangoon,A little afternoon rain,0.61,0.13,0.13,4.6,rain,165,12.7,80,94
2025-05-24,18.2999,95.1461,Kyangin,Asia/Rangoon,Periods of rain,0.64,0.28,0.28,4.6,rain,144,15.0,78,93
2025-05-15,18.3405,95.239,Kyangin,Asia/Rangoon,"Morning t-storms, then rain",0.97,0.27,0.27,11.5,thunderstorm,140,25.3,74,87
2025-05-16,18.3405,95.239,Kyangin,Asia/Rangoon,Occasional rain,0.97,0.75,0.75,10.4,rain,118,21.9,75,83
2025-05-17,18.3405,95.239,Kyangin,Asia/Rangoon,Occasional afternoon rain,0.78,0.34,0.34,9.2,rain,154,24.2,76,86
2025-05-18,18.3405,95.239,Kyangin,Asia/Rangoon,"Mostly cloudy, a little rain",0.81,0.1,0.1,10.4,rain,173,23.0,76,88
2025-05-19,18.3405,95.239,Kyangin,Asia/Rangoon,A little afternoon rain,0.73,0.54,0.54,8.1,rain,187,18.4,78,90
2025-05-20,18.3405,95.239,Kyangin,Asia/Rangoon,Warm with periods of rain,0.6,0.23,0.23,8.1,rain,193,17.3,79,98
2025-05-21,18.3405,95.239,Kyangin,Asia/Rangoon,Some rain and a thunderstorm,0.55,0.08,0.08,6.9,rain,169,17.3,81,96
2025-05-22,18.3405,95.239,Kyangin,Asia/Rangoon,A touch of afternoon rain,0.57,0.08,0.08,6.9,rain,168,18.4,80,95
2025-05-23,18.3405,95.239,Kyangin,Asia/Rangoon,Afternoon rain,0.72,0.3,0.3,6.9,rain,179,17.3,81,95
2025-05-24,18.3405,95.239,Kyangin,Asia/Rangoon,Periods of rain,0.62,0.23,0.23,5.8,rain,170,17.3,79,94
2025-05-15,17.1094,95.1891,Kyaunggon,Asia/Rangoon,"Morning t-storms, then rain",1.0,0.2,0.2,10.4,thunderstorm,108,17.3,74,84
2025-05-16,17.1094,95.1891,Kyaunggon,Asia/Rangoon,Occasional rain,0.98,0.84,0.84,10.4,rain,148,27.6,75,85
2025-05-17,17.1094,95.1891,Kyaunggon,Asia/Rangoon,Occasional rain,0.91,0.34,0.34,6.9,rain,130,19.6,77,87
2025-05-18,17.1094,95.1891,Kyaunggon,Asia/Rangoon,A bit of afternoon rain,0.64,0.1,0.1,8.1,rain,147,19.6,77,87
2025-05-19,17.1094,95.1891,Kyaunggon,Asia/Rangoon,Periods of rain,0.96,1.12,1.12,6.9,rain,188,21.9,77,90
2025-05-20,17.1094,95.1891,Kyaunggon,Asia/Rangoon,Periods of rain,0.74,0.61,0.61,6.9,rain,222,20.7,78,94
2025-05-21,17.1094,95.1891,Kyaunggon,Asia/Rangoon,Periods of rain,0.61,0.31,0.31,4.6,rain,158,15.0,80,91
2025-05-22,17.1094,95.1891,Kyaunggon,Asia/Rangoon,Rain in the afternoon,0.75,0.6,0.6,4.6,rain,172,13.8,79,92
2025-05-23,17.1094,95.1891,Kyaunggon,Asia/Rangoon,Periods of rain,0.71,1.07,1.07,4.6,rain,177,12.7,80,91
2025-05-24,17.1094,95.1891,Kyaunggon,Asia/Rangoon,Rain,0.75,0.3,0.3,4.6,rain,162,16.1,77,90
2025-05-15,17.3484,95.3347,Kyonpyaw,Asia/Rangoon,Breezy with rain,0.94,0.19,0.19,10.4,rain,116,19.6,74,84
2025-05-16,17.3484,95.3347,Kyonpyaw,Asia/Rangoon,Occasional rain,0.97,0.62,0.62,11.5,rain,123,24.2,75,84
2025-05-17,17.3484,95.3347,Kyonpyaw,Asia/Rangoon,Occasional rain,0.97,0.78,0.78,6.9,rain,138,19.6,76,87
2025-05-18,17.3484,95.3347,Kyonpyaw,Asia/Rangoon,Cloudy with a little rain,0.83,0.11,0.11,8.1,rain,164,19.6,76,87
2025-05-19,17.3484,95.3347,Kyonpyaw,Asia/Rangoon,"Afternoon rain, some heavy",0.98,0.86,0.86,6.9,rain,192,16.1,78,90
2025-05-20,17.3484,95.3347,Kyonpyaw,Asia/Rangoon,Occasional afternoon rain,0.73,0.33,0.33,9.2,sprinkles,216,17.3,79,96
2025-05-21,17.3484,95.3347,Kyonpyaw,Asia/Rangoon,Periods of rain,0.62,0.27,0.27,4.6,rain,176,12.7,80,93
2025-05-22,17.3484,95.3347,Kyonpyaw,Asia/Rangoon,A little afternoon rain,0.59,0.11,0.11,5.8,rain,174,17.3,79,94
2025-05-23,17.3484,95.3347,Kyonpyaw,Asia/Rangoon,Rain and a thunderstorm,0.65,0.41,0.41,4.6,rain,192,13.8,80,92
2025-05-24,17.3484,95.3347,Kyonpyaw,Asia/Rangoon,Periods of rain,0.7,0.57,0.57,4.6,rain,176,13.8,80,92
2025-05-15,17.2988,95.2011,Kyonpyaw,Asia/Rangoon,Rain this afternoon,0.9,0.19,0.19,8.1,thunderstorm,118,18.4,74,84
2025-05-16,17.2988,95.2011,Kyonpyaw,Asia/Rangoon,Periods of rain,0.97,0.41,0.41,8.1,rain,142,20.7,75,83
2025-05-17,17.2988,95.2011,Kyonpyaw,Asia/Rangoon,Periods of rain,0.97,0.78,0.78,6.9,rain,133,18.4,76,85
2025-05-18,17.2988,95.2011,Kyonpyaw,Asia/Rangoon,Periods of rain,0.91,0.26,0.26,5.8,rain,134,19.6,76,86
2025-05-19,17.2988,95.2011,Kyonpyaw,Asia/Rangoon,Periods of rain,0.95,0.75,0.75,6.9,rain,190,21.9,77,89
2025-05-20,17.2988,95.2011,Kyonpyaw,Asia/Rangoon,Rain and a thunderstorm,0.65,0.24,0.24,6.9,rain,229,17.3,78,95
2025-05-21,17.2988,95.2011,Kyonpyaw,Asia/Rangoon,Periods of rain,0.62,0.3,0.3,3.5,rain,171,13.8,79,92
2025-05-22,17.2988,95.2011,Kyonpyaw,Asia/Rangoon,Afternoon rain,0.73,0.32,0.32,4.6,rain,175,16.1,78,91
2025-05-23,17.2988,95.2011,Kyonpyaw,Asia/Rangoon,Periods of rain,0.63,0.37,0.37,4.6,rain,200,16.1,79,90
2025-05-24,17.2988,95.2011,Kyonpyaw,Asia/Rangoon,Rain,0.75,0.53,0.53,4.6,rain,185,13.8,77,90
2025-05-15,15.8282,94.8085,Labutta,Asia/Rangoon,Cloudy with rain tapering off,1.0,0.87,0.87,10.4,rain,145,20.7,77,84
2025-05-16,15.8282,94.8085,Labutta,Asia/Rangoon,Occasional rain,0.96,0.73,0.73,11.5,rain,203,26.5,79,84
2025-05-17,15.8282,94.8085,Labutta,Asia/Rangoon,Occasional rain,0.91,0.3,0.3,9.2,rain,190,25.3,80,88
2025-05-18,15.8282,94.8085,Labutta,Asia/Rangoon,"A.M. rain; otherwise, cloudy",0.85,0.43,0.43,5.8,rain,131,17.3,81,85
2025-05-19,15.8282,94.8085,Labutta,Asia/Rangoon,Periods of rain,0.91,0.35,0.35,6.9,rain,191,21.9,82,86
2025-05-20,15.8282,94.8085,Labutta,Asia/Rangoon,Rain and a thunderstorm,0.65,0.36,0.36,8.1,rain,219,17.3,81,87
2025-05-21,15.8282,94.8085,Labutta,Asia/Rangoon,Rain and a thunderstorm,0.65,0.27,0.27,6.9,rain,182,17.3,82,89
2025-05-22,15.8282,94.8085,Labutta,Asia/Rangoon,"Mostly cloudy, afternoon rain",0.74,0.19,0.19,9.2,rain,203,19.6,81,90
2025-05-23,15.8282,94.8085,Labutta,Asia/Rangoon,Occasional rain and a t-storm,0.55,0.11,0.11,8.1,rain,214,23.0,83,89
2025-05-24,15.8282,94.8085,Labutta,Asia/Rangoon,Periods of rain,0.6,0.22,0.22,8.1,rain,189,20.7,81,88
2025-05-15,16.1982,94.7802,Labutta,Asia/Rangoon,"Morning t-storms, then rain",1.0,1.17,1.17,9.2,thunderstorm,124,17.3,76,86
2025-05-16,16.1982,94.7802,Labutta,Asia/Rangoon,Occasional rain,0.96,0.63,0.63,11.5,rain,194,23.0,77,85
2025-05-17,16.1982,94.7802,Labutta,Asia/Rangoon,A couple of morning t-storms,0.97,0.8,0.8,9.2,thunderstorm,191,24.2,79,89
2025-05-18,16.1982,94.7802,Labutta,Asia/Rangoon,"A.M. rain; otherwise, cloudy",0.7,0.1,0.1,5.8,rain,160,20.7,79,88
2025-05-19,16.1982,94.7802,Labutta,Asia/Rangoon,Periods of rain,0.91,0.76,0.76,6.9,rain,179,20.7,80,89
2025-05-20,16.1982,94.7802,Labutta,Asia/Rangoon,Periods of rain and a t-storm,0.65,0.47,0.47,8.1,rain,223,21.9,80,91
2025-05-21,16.1982,94.7802,Labutta,Asia/Rangoon,A little afternoon rain,0.61,0.25,0.25,5.8,rain,161,17.3,81,90
2025-05-22,16.1982,94.7802,Labutta,Asia/Rangoon,Periods of rain and a t-storm,0.66,0.93,0.93,5.8,rain,180,19.6,80,91
2025-05-23,16.1982,94.7802,Labutta,Asia/Rangoon,Rain and a thunderstorm,0.7,0.47,0.47,4.6,rain,178,19.6,82,90
2025-05-24,16.1982,94.7802,Labutta,Asia/Rangoon,Rain,0.75,0.34,0.34,6.9,rain,189,19.6,80,89
2025-05-15,16.144,94.7594,Labutta,Asia/Rangoon,"Morning t-storms, then rain",1.0,1.17,1.17,9.2,thunderstorm,124,17.3,76,86
2025-05-16,16.144,94.7594,Labutta,Asia/Rangoon,Occasional rain,0.96,0.63,0.63,11.5,rain,194,23.0,77,85
2025-05-17,16.144,94.7594,Labutta,Asia/Rangoon,A couple of morning t-storms,0.97,0.8,0.8,9.2,thunderstorm,191,24.2,79,89
2025-05-18,16.144,94.7594,Labutta,Asia/Rangoon,"A.M. rain; otherwise, cloudy",0.7,0.1,0.1,5.8,rain,160,20.7,79,88
