date,latitude,longitude,temperature_instant_°C,precipitation_mm,predictability_percent,temperature_min_°C,temperature_max_°C,temperature_mean_°C,sealevelpressure_min_hPa,sealevelpressure_max_hPa,sealevelpressure_mean_hPa,windspeed_min_ms-1,windspeed_max_ms-1,windspeed_mean_ms-1,humiditygreater90_hours_percent,convective_precipitation_percent,relativehumidity_min_percent,relativehumidity_max_percent,relativehumidity_mean_percent,winddirection_degree,precipitation_probability_percent,uvindex,rainspot,predictability_class
2025-05-19,17.25468,17.25468,26.81,14.9,46,26.04,32.64,28.55,1004,1008,1006,0.84,2.96,1.7,0.38,14.9,65,99,86,180,76,11,3333333333333233333333333333333333333332333333333,3.0
2025-05-20,17.25468,17.25468,26.85,9.0,45,26.03,32.73,28.73,1003,1007,1005,0.94,2.82,1.8,0.38,9.0,66,99,86,180,69,10,3333333333333333333333333333333333333333333323333,3.0
2025-05-21,17.25468,17.25468,27.2,17.7,44,26.5,32.59,28.75,1003,1007,1005,1.21,2.92,2.15,0.29,17.7,67,97,85,135,62,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,17.25468,17.25468,26.93,8.2,47,26.51,33.22,28.79,1004,1007,1005,1.02,2.79,1.83,0.13,8.2,59,97,84,180,77,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,17.25468,17.25468,25.78,13.1,52,25.49,29.42,27.21,1006,1009,1008,0.96,3.27,2.0,0.33,13.1,78,97,89,135,68,8,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,17.25468,17.25468,26.07,3.0,53,25.45,32.06,28.2,1006,1009,1007,0.64,4.05,2.11,0.33,3.0,63,99,85,135,48,10,3333211233233123233223232322333232132323222332231,3.0
2025-05-18,17.25468,17.25468,26.76,5.4,52,26.11,32.1,28.64,1005,1009,1007,1.13,3.7,2.14,0.38,5.4,69,98,85,135,70,11,3333322333333233333333333333332333333222223322332,3.0
2025-05-19,17.25468,17.25468,26.81,14.9,46,26.04,32.64,28.55,1004,1008,1006,0.84,2.96,1.7,0.38,14.9,65,99,86,180,76,11,3333333333333233333333333333333333333332333333333,3.0
2025-05-20,17.25468,17.25468,26.85,9.0,45,26.03,32.73,28.73,1003,1007,1005,0.94,2.82,1.8,0.38,9.0,66,99,86,180,69,10,3333333333333333333333333333333333333333333323333,3.0
2025-05-21,17.25468,17.25468,27.2,17.7,44,26.5,32.59,28.75,1003,1007,1005,1.21,2.92,2.15,0.29,17.7,67,97,85,135,62,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,17.25468,17.25468,26.93,8.2,47,26.51,33.22,28.79,1004,1007,1005,1.02,2.79,1.83,0.13,8.2,59,97,84,180,77,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.40806,16.40806,26.51,18.3,55,26.23,28.97,27.4,1006,1009,1008,0.76,3.3,1.78,0.46,18.3,80,95,89,135,77,9,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.40806,16.40806,26.68,9.3,50,26.33,29.93,27.85,1006,1009,1008,0.61,3.74,2.2,0.46,9.3,79,96,89,135,68,8,3333333333333333333333333331333322033332203332110,3.0
2025-05-18,16.40806,16.40806,27.37,7.6,47,26.73,29.62,28.12,1006,1009,1007,1.31,3.85,2.42,0.42,7.6,81,95,89,135,78,10,3333333333333333333333333333333333333333333333223,3.0
2025-05-19,16.40806,16.40806,27.52,11.9,50,26.68,30.65,28.41,1005,1008,1007,0.38,3.53,2.03,0.42,11.9,76,96,87,180,86,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.40806,16.40806,27.32,5.2,47,26.79,31.28,28.7,1003,1007,1005,1.16,3.74,2.34,0.46,5.2,72,96,86,180,74,10,3333333333333333333333333333333323333333333333333,3.0
2025-05-21,16.40806,16.40806,27.41,20.1,43,27.02,30.23,28.39,1004,1007,1006,1.53,4.5,2.85,0.38,20.1,79,96,89,135,72,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.40806,16.40806,27.23,13.2,47,27.15,30.45,28.47,1004,1007,1006,0.96,4.4,2.52,0.38,13.2,77,97,89,180,76,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.40806,16.40806,26.51,18.3,55,26.23,28.97,27.4,1006,1009,1008,0.76,3.3,1.78,0.46,18.3,80,95,89,135,77,9,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.40806,16.40806,26.68,9.3,50,26.33,29.93,27.85,1006,1009,1008,0.61,3.74,2.2,0.46,9.3,79,96,89,135,68,8,3333333333333333333333333331333322033332203332110,3.0
2025-05-18,16.40806,16.40806,27.37,7.6,47,26.73,29.62,28.12,1006,1009,1007,1.31,3.85,2.42,0.42,7.6,81,95,89,135,78,10,3333333333333333333333333333333333333333333333223,3.0
2025-05-19,16.40806,16.40806,27.52,11.9,50,26.68,30.65,28.41,1005,1008,1007,0.38,3.53,2.03,0.42,11.9,76,96,87,180,86,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.40806,16.40806,27.32,5.2,47,26.79,31.28,28.7,1003,1007,1005,1.16,3.74,2.34,0.46,5.2,72,96,86,180,74,10,3333333333333333333333333333333323333333333333333,3.0
2025-05-21,16.40806,16.40806,27.41,20.1,43,27.02,30.23,28.39,1004,1007,1006,1.53,4.5,2.85,0.38,20.1,79,96,89,135,72,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.40806,16.40806,27.23,13.2,47,27.15,30.45,28.47,1004,1007,1006,0.96,4.4,2.52,0.38,13.2,77,97,89,180,76,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.40806,16.40806,26.51,18.3,55,26.23,28.97,27.4,1006,1009,1008,0.76,3.3,1.78,0.46,18.3,80,95,89,135,77,9,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.40806,16.40806,26.68,9.3,50,26.33,29.93,27.85,1006,1009,1008,0.61,3.74,2.2,0.46,9.3,79,96,89,135,68,8,3333333333333333333333333331333322033332203332110,3.0
2025-05-18,16.40806,16.40806,27.37,7.6,47,26.73,29.62,28.12,1006,1009,1007,1.31,3.85,2.42,0.42,7.6,81,95,89,135,78,10,3333333333333333333333333333333333333333333333223,3.0
2025-05-19,16.40806,16.40806,27.52,11.9,50,26.68,30.65,28.41,1005,1008,1007,0.38,3.53,2.03,0.42,11.9,76,96,87,180,86,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.40806,16.40806,27.32,5.2,47,26.79,31.28,28.7,1003,1007,1005,1.16,3.74,2.34,0.46,5.2,72,96,86,180,74,10,3333333333333333333333333333333323333333333333333,3.0
2025-05-21,16.40806,16.40806,27.41,20.1,43,27.02,30.23,28.39,1004,1007,1006,1.53,4.5,2.85,0.38,20.1,79,96,89,135,72,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.40806,16.40806,27.23,13.2,47,27.15,30.45,28.47,1004,1007,1006,0.96,4.4,2.52,0.38,13.2,77,97,89,180,76,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.40806,16.40806,26.51,18.3,55,26.23,28.97,27.4,1006,1009,1008,0.76,3.3,1.78,0.46,18.3,80,95,89,135,77,9,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.40806,16.40806,26.68,9.3,50,26.33,29.93,27.85,1006,1009,1008,0.61,3.74,2.2,0.46,9.3,79,96,89,135,68,8,3333333333333333333333333331333322033332203332110,3.0
2025-05-18,16.40806,16.40806,27.37,7.6,47,26.73,29.62,28.12,1006,1009,1007,1.31,3.85,2.42,0.42,7.6,81,95,89,135,78,10,3333333333333333333333333333333333333333333333223,3.0
2025-05-19,16.40806,16.40806,27.52,11.9,50,26.68,30.65,28.41,1005,1008,1007,0.38,3.53,2.03,0.42,11.9,76,96,87,180,86,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.40806,16.40806,27.32,5.2,47,26.79,31.28,28.7,1003,1007,1005,1.16,3.74,2.34,0.46,5.2,72,96,86,180,74,10,3333333333333333333333333333333323333333333333333,3.0
2025-05-21,16.40806,16.40806,27.41,20.1,43,27.02,30.23,28.39,1004,1007,1006,1.53,4.5,2.85,0.38,20.1,79,96,89,135,72,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.40806,16.40806,27.23,13.2,47,27.15,30.45,28.47,1004,1007,1006,0.96,4.4,2.52,0.38,13.2,77,97,89,180,76,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.40806,16.40806,26.51,18.3,55,26.23,28.97,27.4,1006,1009,1008,0.76,3.3,1.78,0.46,18.3,80,95,89,135,77,9,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.40806,16.40806,26.68,9.3,50,26.33,29.93,27.85,1006,1009,1008,0.61,3.74,2.2,0.46,9.3,79,96,89,135,68,8,3333333333333333333333333331333322033332203332110,3.0
2025-05-18,16.40806,16.40806,27.37,7.6,47,26.73,29.62,28.12,1006,1009,1007,1.31,3.85,2.42,0.42,7.6,81,95,89,135,78,10,3333333333333333333333333333333333333333333333223,3.0
2025-05-19,16.40806,16.40806,27.52,11.9,50,26.68,30.65,28.41,1005,1008,1007,0.38,3.53,2.03,0.42,11.9,76,96,87,180,86,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.40806,16.40806,27.32,5.2,47,26.79,31.28,28.7,1003,1007,1005,1.16,3.74,2.34,0.46,5.2,72,96,86,180,74,10,3333333333333333333333333333333323333333333333333,3.0
2025-05-21,16.40806,16.40806,27.41,20.1,43,27.02,30.23,28.39,1004,1007,1006,1.53,4.5,2.85,0.38,20.1,79,96,89,135,72,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.40806,16.40806,27.23,13.2,47,27.15,30.45,28.47,1004,1007,1006,0.96,4.4,2.52,0.38,13.2,77,97,89,180,76,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.40806,16.40806,26.51,18.3,55,26.23,28.97,27.4,1006,1009,1008,0.76,3.3,1.78,0.46,18.3,80,95,89,135,77,9,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.40806,16.40806,26.68,9.3,50,26.33,29.93,27.85,1006,1009,1008,0.61,3.74,2.2,0.46,9.3,79,96,89,135,68,8,3333333333333333333333333331333322033332203332110,3.0
2025-05-18,16.40806,16.40806,27.37,7.6,47,26.73,29.62,28.12,1006,1009,1007,1.31,3.85,2.42,0.42,7.6,81,95,89,135,78,10,3333333333333333333333333333333333333333333333223,3.0
2025-05-19,16.40806,16.40806,27.52,11.9,50,26.68,30.65,28.41,1005,1008,1007,0.38,3.53,2.03,0.42,11.9,76,96,87,180,86,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.40806,16.40806,27.32,5.2,47,26.79,31.28,28.7,1003,1007,1005,1.16,3.74,2.34,0.46,5.2,72,96,86,180,74,10,3333333333333333333333333333333323333333333333333,3.0
2025-05-21,16.40806,16.40806,27.41,20.1,43,27.02,30.23,28.39,1004,1007,1006,1.53,4.5,2.85,0.38,20.1,79,96,89,135,72,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.40806,16.40806,27.23,13.2,47,27.15,30.45,28.47,1004,1007,1006,0.96,4.4,2.52,0.38,13.2,77,97,89,180,76,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.40806,16.40806,26.51,18.3,55,26.23,28.97,27.4,1006,1009,1008,0.76,3.3,1.78,0.46,18.3,80,95,89,135,77,9,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.40806,16.40806,26.68,9.3,50,26.33,29.93,27.85,1006,1009,1008,0.61,3.74,2.2,0.46,9.3,79,96,89,135,68,8,3333333333333333333333333331333322033332203332110,3.0
2025-05-18,16.40806,16.40806,27.37,7.6,47,26.73,29.62,28.12,1006,1009,1007,1.31,3.85,2.42,0.42,7.6,81,95,89,135,78,10,3333333333333333333333333333333333333333333333223,3.0
2025-05-19,16.40806,16.40806,27.52,11.9,50,26.68,30.65,28.41,1005,1008,1007,0.38,3.53,2.03,0.42,11.9,76,96,87,180,86,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.40806,16.40806,27.32,5.2,47,26.79,31.28,28.7,1003,1007,1005,1.16,3.74,2.34,0.46,5.2,72,96,86,180,74,10,3333333333333333333333333333333323333333333333333,3.0
2025-05-21,16.40806,16.40806,27.41,20.1,43,27.02,30.23,28.39,1004,1007,1006,1.53,4.5,2.85,0.38,20.1,79,96,89,135,72,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.40806,16.40806,27.23,13.2,47,27.15,30.45,28.47,1004,1007,1006,0.96,4.4,2.52,0.38,13.2,77,97,89,180,76,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.40806,16.40806,26.51,18.3,55,26.23,28.97,27.4,1006,1009,1008,0.76,3.3,1.78,0.46,18.3,80,95,89,135,77,9,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.40806,16.40806,26.68,9.3,50,26.33,29.93,27.85,1006,1009,1008,0.61,3.74,2.2,0.46,9.3,79,96,89,135,68,8,3333333333333333333333333331333322033332203332110,3.0
2025-05-18,16.40806,16.40806,27.37,7.6,47,26.73,29.62,28.12,1006,1009,1007,1.31,3.85,2.42,0.42,7.6,81,95,89,135,78,10,3333333333333333333333333333333333333333333333223,3.0
2025-05-19,16.40806,16.40806,27.52,11.9,50,26.68,30.65,28.41,1005,1008,1007,0.38,3.53,2.03,0.42,11.9,76,96,87,180,86,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.40806,16.40806,27.32,5.2,47,26.79,31.28,28.7,1003,1007,1005,1.16,3.74,2.34,0.46,5.2,72,96,86,180,74,10,3333333333333333333333333333333323333333333333333,3.0
2025-05-21,16.40806,16.40806,27.41,20.1,43,27.02,30.23,28.39,1004,1007,1006,1.53,4.5,2.85,0.38,20.1,79,96,89,135,72,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.40806,16.40806,27.23,13.2,47,27.15,30.45,28.47,1004,1007,1006,0.96,4.4,2.52,0.38,13.2,77,97,89,180,76,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.40806,16.40806,26.51,18.3,55,26.23,28.97,27.4,1006,1009,1008,0.76,3.3,1.78,0.46,18.3,80,95,89,135,77,9,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.40806,16.40806,26.68,9.3,50,26.33,29.93,27.85,1006,1009,1008,0.61,3.74,2.2,0.46,9.3,79,96,89,135,68,8,3333333333333333333333333331333322033332203332110,3.0
2025-05-18,16.40806,16.40806,27.37,7.6,47,26.73,29.62,28.12,1006,1009,1007,1.31,3.85,2.42,0.42,7.6,81,95,89,135,78,10,3333333333333333333333333333333333333333333333223,3.0
2025-05-19,16.40806,16.40806,27.52,11.9,50,26.68,30.65,28.41,1005,1008,1007,0.38,3.53,2.03,0.42,11.9,76,96,87,180,86,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.40806,16.40806,27.32,5.2,47,26.79,31.28,28.7,1003,1007,1005,1.16,3.74,2.34,0.46,5.2,72,96,86,180,74,10,3333333333333333333333333333333323333333333333333,3.0
2025-05-21,16.40806,16.40806,27.41,20.1,43,27.02,30.23,28.39,1004,1007,1006,1.53,4.5,2.85,0.38,20.1,79,96,89,135,72,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.40806,16.40806,27.23,13.2,47,27.15,30.45,28.47,1004,1007,1006,0.96,4.4,2.52,0.38,13.2,77,97,89,180,76,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.40806,16.40806,26.51,18.3,55,26.23,28.97,27.4,1006,1009,1008,0.76,3.3,1.78,0.46,18.3,80,95,89,135,77,9,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.40806,16.40806,26.68,9.3,50,26.33,29.93,27.85,1006,1009,1008,0.61,3.74,2.2,0.46,9.3,79,96,89,135,68,8,3333333333333333333333333331333322033332203332110,3.0
2025-05-18,16.40806,16.40806,27.37,7.6,47,26.73,29.62,28.12,1006,1009,1007,1.31,3.85,2.42,0.42,7.6,81,95,89,135,78,10,3333333333333333333333333333333333333333333333223,3.0
2025-05-19,16.40806,16.40806,27.52,11.9,50,26.68,30.65,28.41,1005,1008,1007,0.38,3.53,2.03,0.42,11.9,76,96,87,180,86,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.40806,16.40806,27.32,5.2,47,26.79,31.28,28.7,1003,1007,1005,1.16,3.74,2.34,0.46,5.2,72,96,86,180,74,10,3333333333333333333333333333333323333333333333333,3.0
2025-05-21,16.40806,16.40806,27.41,20.1,43,27.02,30.23,28.39,1004,1007,1006,1.53,4.5,2.85,0.38,20.1,79,96,89,135,72,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.40806,16.40806,27.23,13.2,47,27.15,30.45,28.47,1004,1007,1006,0.96,4.4,2.52,0.38,13.2,77,97,89,180,76,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.40806,16.40806,26.51,18.3,55,26.23,28.97,27.4,1006,1009,1008,0.76,3.3,1.78,0.46,18.3,80,95,89,135,77,9,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.40806,16.40806,26.68,9.3,50,26.33,29.93,27.85,1006,1009,1008,0.61,3.74,2.2,0.46,9.3,79,96,89,135,68,8,3333333333333333333333333331333322033332203332110,3.0
2025-05-18,16.40806,16.40806,27.37,7.6,47,26.73,29.62,28.12,1006,1009,1007,1.31,3.85,2.42,0.42,7.6,81,95,89,135,78,10,3333333333333333333333333333333333333333333333223,3.0
2025-05-19,16.40806,16.40806,27.52,11.9,50,26.68,30.65,28.41,1005,1008,1007,0.38,3.53,2.03,0.42,11.9,76,96,87,180,86,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.40806,16.40806,27.32,5.2,47,26.79,31.28,28.7,1003,1007,1005,1.16,3.74,2.34,0.46,5.2,72,96,86,180,74,10,3333333333333333333333333333333323333333333333333,3.0
2025-05-21,16.40806,16.40806,27.41,20.1,43,27.02,30.23,28.39,1004,1007,1006,1.53,4.5,2.85,0.38,20.1,79,96,89,135,72,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.40806,16.40806,27.23,13.2,47,27.15,30.45,28.47,1004,1007,1006,0.96,4.4,2.52,0.38,13.2,77,97,89,180,76,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.40806,16.40806,26.51,18.3,55,26.23,28.97,27.4,1006,1009,1008,0.76,3.3,1.78,0.46,18.3,80,95,89,135,77,9,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.40806,16.40806,26.68,9.3,50,26.33,29.93,27.85,1006,1009,1008,0.61,3.74,2.2,0.46,9.3,79,96,89,135,68,8,3333333333333333333333333331333322033332203332110,3.0
2025-05-18,16.40806,16.40806,27.37,7.6,47,26.73,29.62,28.12,1006,1009,1007,1.31,3.85,2.42,0.42,7.6,81,95,89,135,78,10,3333333333333333333333333333333333333333333333223,3.0
2025-05-19,16.40806,16.40806,27.52,11.9,50,26.68,30.65,28.41,1005,1008,1007,0.38,3.53,2.03,0.42,11.9,76,96,87,180,86,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.40806,16.40806,27.32,5.2,47,26.79,31.28,28.7,1003,1007,1005,1.16,3.74,2.34,0.46,5.2,72,96,86,180,74,10,3333333333333333333333333333333323333333333333333,3.0
2025-05-21,16.40806,16.40806,27.41,20.1,43,27.02,30.23,28.39,1004,1007,1006,1.53,4.5,2.85,0.38,20.1,79,96,89,135,72,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.40806,16.40806,27.23,13.2,47,27.15,30.45,28.47,1004,1007,1006,0.96,4.4,2.52,0.38,13.2,77,97,89,180,76,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.40806,16.40806,26.51,18.3,55,26.23,28.97,27.4,1006,1009,1008,0.76,3.3,1.78,0.46,18.3,80,95,89,135,77,9,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.40806,16.40806,26.68,9.3,50,26.33,29.93,27.85,1006,1009,1008,0.61,3.74,2.2,0.46,9.3,79,96,89,135,68,8,3333333333333333333333333331333322033332203332110,3.0
2025-05-18,16.40806,16.40806,27.37,7.6,47,26.73,29.62,28.12,1006,1009,1007,1.31,3.85,2.42,0.42,7.6,81,95,89,135,78,10,3333333333333333333333333333333333333333333333223,3.0
2025-05-19,16.40806,16.40806,27.52,11.9,50,26.68,30.65,28.41,1005,1008,1007,0.38,3.53,2.03,0.42,11.9,76,96,87,180,86,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.40806,16.40806,27.32,5.2,47,26.79,31.28,28.7,1003,1007,1005,1.16,3.74,2.34,0.46,5.2,72,96,86,180,74,10,3333333333333333333333333333333323333333333333333,3.0
2025-05-21,16.40806,16.40806,27.41,20.1,43,27.02,30.23,28.39,1004,1007,1006,1.53,4.5,2.85,0.38,20.1,79,96,89,135,72,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.40806,16.40806,27.23,13.2,47,27.15,30.45,28.47,1004,1007,1006,0.96,4.4,2.52,0.38,13.2,77,97,89,180,76,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.40806,16.40806,26.51,18.3,55,26.23,28.97,27.4,1006,1009,1008,0.76,3.3,1.78,0.46,18.3,80,95,89,135,77,9,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.40806,16.40806,26.68,9.3,50,26.33,29.93,27.85,1006,1009,1008,0.61,3.74,2.2,0.46,9.3,79,96,89,135,68,8,3333333333333333333333333331333322033332203332110,3.0
2025-05-18,16.40806,16.40806,27.37,7.6,47,26.73,29.62,28.12,1006,1009,1007,1.31,3.85,2.42,0.42,7.6,81,95,89,135,78,10,3333333333333333333333333333333333333333333333223,3.0
2025-05-19,16.40806,16.40806,27.52,11.9,50,26.68,30.65,28.41,1005,1008,1007,0.38,3.53,2.03,0.42,11.9,76,96,87,180,86,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.40806,16.40806,27.32,5.2,47,26.79,31.28,28.7,1003,1007,1005,1.16,3.74,2.34,0.46,5.2,72,96,86,180,74,10,3333333333333333333333333333333323333333333333333,3.0
2025-05-21,16.40806,16.40806,27.41,20.1,43,27.02,30.23,28.39,1004,1007,1006,1.53,4.5,2.85,0.38,20.1,79,96,89,135,72,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.40806,16.40806,27.23,13.2,47,27.15,30.45,28.47,1004,1007,1006,0.96,4.4,2.52,0.38,13.2,77,97,89,180,76,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.40806,16.40806,26.51,18.3,55,26.23,28.97,27.4,1006,1009,1008,0.76,3.3,1.78,0.46,18.3,80,95,89,135,77,9,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.40806,16.40806,26.68,9.3,50,26.33,29.93,27.85,1006,1009,1008,0.61,3.74,2.2,0.46,9.3,79,96,89,135,68,8,3333333333333333333333333331333322033332203332110,3.0
2025-05-18,16.40806,16.40806,27.37,7.6,47,26.73,29.62,28.12,1006,1009,1007,1.31,3.85,2.42,0.42,7.6,81,95,89,135,78,10,3333333333333333333333333333333333333333333333223,3.0
2025-05-19,16.40806,16.40806,27.52,11.9,50,26.68,30.65,28.41,1005,1008,1007,0.38,3.53,2.03,0.42,11.9,76,96,87,180,86,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.40806,16.40806,27.32,5.2,47,26.79,31.28,28.7,1003,1007,1005,1.16,3.74,2.34,0.46,5.2,72,96,86,180,74,10,3333333333333333333333333333333323333333333333333,3.0
2025-05-21,16.40806,16.40806,27.41,20.1,43,27.02,30.23,28.39,1004,1007,1006,1.53,4.5,2.85,0.38,20.1,79,96,89,135,72,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.40806,16.40806,27.23,13.2,47,27.15,30.45,28.47,1004,1007,1006,0.96,4.4,2.52,0.38,13.2,77,97,89,180,76,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.40806,16.40806,26.51,18.3,55,26.23,28.97,27.4,1006,1009,1008,0.76,3.3,1.78,0.46,18.3,80,95,89,135,77,9,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.40806,16.40806,26.68,9.3,50,26.33,29.93,27.85,1006,1009,1008,0.61,3.74,2.2,0.46,9.3,79,96,89,135,68,8,3333333333333333333333333331333322033332203332110,3.0
2025-05-18,16.40806,16.40806,27.37,7.6,47,26.73,29.62,28.12,1006,1009,1007,1.31,3.85,2.42,0.42,7.6,81,95,89,135,78,10,3333333333333333333333333333333333333333333333223,3.0
2025-05-19,16.40806,16.40806,27.52,11.9,50,26.68,30.65,28.41,1005,1008,1007,0.38,3.53,2.03,0.42,11.9,76,96,87,180,86,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.40806,16.40806,27.32,5.2,47,26.79,31.28,28.7,1003,1007,1005,1.16,3.74,2.34,0.46,5.2,72,96,86,180,74,10,3333333333333333333333333333333323333333333333333,3.0
2025-05-21,16.40806,16.40806,27.41,20.1,43,27.02,30.23,28.39,1004,1007,1006,1.53,4.5,2.85,0.38,20.1,79,96,89,135,72,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.40806,16.40806,27.23,13.2,47,27.15,30.45,28.47,1004,1007,1006,0.96,4.4,2.52,0.38,13.2,77,97,89,180,76,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.40806,16.40806,26.51,18.3,55,26.23,28.97,27.4,1006,1009,1008,0.76,3.3,1.78,0.46,18.3,80,95,89,135,77,9,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.40806,16.40806,26.68,9.3,50,26.33,29.93,27.85,1006,1009,1008,0.61,3.74,2.2,0.46,9.3,79,96,89,135,68,8,3333333333333333333333333331333322033332203332110,3.0
2025-05-18,16.40806,16.40806,27.37,7.6,47,26.73,29.62,28.12,1006,1009,1007,1.31,3.85,2.42,0.42,7.6,81,95,89,135,78,10,3333333333333333333333333333333333333333333333223,3.0
2025-05-19,16.40806,16.40806,27.52,11.9,50,26.68,30.65,28.41,1005,1008,1007,0.38,3.53,2.03,0.42,11.9,76,96,87,180,86,11,3333333333333333333333333333333333333333333333333,3.0
2025-05-20,16.40806,16.40806,27.32,5.2,47,26.79,31.28,28.7,1003,1007,1005,1.16,3.74,2.34,0.46,5.2,72,96,86,180,74,10,3333333333333333333333333333333323333333333333333,3.0
2025-05-21,16.40806,16.40806,27.41,20.1,43,27.02,30.23,28.39,1004,1007,1006,1.53,4.5,2.85,0.38,20.1,79,96,89,135,72,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-22,16.40806,16.40806,27.23,13.2,47,27.15,30.45,28.47,1004,1007,1006,0.96,4.4,2.52,0.38,13.2,77,97,89,180,76,12,3333333333333333333333333333333333333333333333333,3.0
2025-05-16,16.40806,16.40806,26.51,18.3,55,26.23,28.97,27.4,1006,1009,1008,0.76,3.3,1.78,0.46,18.3,80,95,89,135,77,9,3333333333333333333333333333333333333333333333333,3.0
2025-05-17,16.40806,16.40806,26.68,9.3,50,26.33,29.93,27.85,1006,1009,1008,0.61,3.74,2.2,0.46,9.3,79,96,89,135,68,8,3333333333333333333333333331333322033332203332110,3.0
2025-05-18,16.40806,16.40806,27.37,7.6,47,26.73,29.62,28.12,1006,1009,1007,1.31,3.85,2.42,0.42,7.6,81,95,89,135,78,10,3333333333333333333333333333333333333333333333223,3.0
2025-05-19,16.40806,16.40806,27.52,11.9,50,26.68,30.65,28.41,1005,1008,1007,0.38,3.53,2.03,0.42,11.9,76,96,87,180,86,11,3333333333333333333333333333333333333333333333333,3.0
